IPR040467,CCDC66 domain,"",DOMAIN
IPR040468,"TRAF3-interacting protein 1, N-terminal","",DOMAIN
IPR040470,Vexin,"",FAMILY
IPR040471,Gp25-like family,"",FAMILY
IPR040472,"Synaptic functional regulator FMRP, KH0 domain","",DOMAIN
IPR040473,"NusG, additional domain","",DOMAIN
IPR040474,"Get5, C-terminal domain","",DOMAIN
IPR040475,"Surface glycan-binding protein B, xyloglucan binding domain","",DOMAIN
IPR040476,"RNase II/RNase R, cold shock domain","",DOMAIN
IPR040477,"Lysine-specific demethylase 4, Tudor domain","",DOMAIN
IPR040478,"BDBT FKBP like, N-terminal","",DOMAIN
IPR040479,"Protein masquerade, clip-domain","",DOMAIN
IPR040480,"DnaT, DNA-binding domain","",DOMAIN
IPR040482,"Trimeric autotransporter adhesin, Trp ring domain","",DOMAIN
IPR040483,PatG domain,"",DOMAIN
IPR040484,"LepB GAP domain, C-terminal subdomain","",DOMAIN
IPR040485,"Exportin-1, repeat 3","",REPEAT
IPR040486,"Exoribonuclease 1, domain 3","",DOMAIN
IPR040487,"Peptidase family M23, N-terminal","",DOMAIN
IPR040489,Flax-rust effector AvrM-A,"",DOMAIN
IPR040491,Domain of unknown function DUF5626,"",DOMAIN
IPR040492,"Galactofuranosyltransferase GlfT2, N-terminal","",DOMAIN
IPR040493,Protein of unknown function DUF5518,"",FAMILY
IPR040494,"DNA topoisomerase VI, subunit B, C-terminal","",DOMAIN
IPR040495,CCDC81-like prokaryotic HU domain 1,"",DOMAIN
IPR040496,"Prokaryotic pPIWI_RE, MID domain","",DOMAIN
IPR040497,"Glucosyltransferase 24, catalytic domain","",DOMAIN
IPR040498,"PriA DNA helicase, Cys-rich region (CRR) domain","",DOMAIN
IPR040501,"TFA2, Winged helix domain 2","",DOMAIN
IPR040502,Galactose-binding domain-like,"",DOMAIN
IPR040503,"UPF0176, acylphosphatase-like domain","",DOMAIN
IPR040504,"TFIIF, beta subunit, N-terminal","",DOMAIN
IPR040505,Family of unknown function DUF5537,"",FAMILY
IPR040506,RACo linker region,"",DOMAIN
IPR040507,Protein of unknown function DUF5540,"",FAMILY
IPR040508,"AbiJ, N-terminal domain 5","",DOMAIN
IPR040509,"CdiI, C-terminal","",DOMAIN
IPR040510,"Astrotactin-2, C-terminal beta-hairpin domain","",DOMAIN
IPR040511,"Adenylyl/Guanylyl and SMODS, C-terminal sensor domain","",DOMAIN
IPR040512,Large polyvalent-protein-associated domain 15,"",DOMAIN
IPR040513,"Mutator 2, fork head associated domain","",DOMAIN
IPR040514,"C4b-binding protein alpha, oligomerization domain","",DOMAIN
IPR040516,"Phosphoethanolamine N-methyltransferase 2, N-terminal","",DOMAIN
IPR040517,"Aminoglycoside adenyltransferase, C-terminal","",DOMAIN
IPR040518,"Chalcone isomerase, N-terminal","",DOMAIN
IPR040519,"LepB, N-terminal","",DOMAIN
IPR040520,Importin 13 repeat,"",REPEAT
IPR040521,Kyakuja-Dileera-Zisupton transposase,"",FAMILY
IPR040522,"Dipeptidyl peptidase 4, low complexity region","",DOMAIN
IPR040523,AsnC-like ligand binding domain,"",DOMAIN
IPR040524,"E3 ubiquitin-protein ligase HECW1, helical box domain","",DOMAIN
IPR040525,"UDP-glucose:glycoprotein glucosyltransferase, thioredoxin-like domain 4","",DOMAIN
IPR040526,"Inulin fructotransferase, beta helix repeat","",REPEAT
IPR040527,Porphyranase catalytic subdomain 1,"",DOMAIN
IPR040528,Lectin-like domain,"",DOMAIN
IPR040529,Protein CROC-4,"",FAMILY
IPR040530,"Type VI secretion system, TssR","",FAMILY
IPR040531,Domain of unknown function DUF5623,"",DOMAIN
IPR040532,"MapZ, extracellular C-terminal domain 2","",DOMAIN
IPR040533,Four helical bundle domain,"",DOMAIN
IPR040534,Calcium binding protein SSO6904,"",DOMAIN
IPR040535,"NLRC4, helical domain","",DOMAIN
IPR040537,Domain of unknown function DUF5612,"",DOMAIN
IPR040538,"Cch, helix turn helix domain","",DOMAIN
IPR040539,"WRNIP1, ubiquitin-binding domain","",DOMAIN
IPR040540,"Ribonuclease III, N-terminal domain","",DOMAIN
IPR040541,Metanogen output domain 2,"",DOMAIN
IPR040542,HMW1 domain 2,"",DOMAIN
IPR040545,"DICER-like, HTH domain","",DOMAIN
IPR040546,"Rege-1, UBA-like domain","",DOMAIN
IPR040547,Immunity protein CdiI,"",FAMILY
IPR040548,"BepA, intracellular delivery domain","",DOMAIN
IPR040549,Domain of unknown function DUF5613,"",DOMAIN
IPR040550,Prim-pol family 5,"",FAMILY
IPR040551,DNA dC->dU-editing enzyme APOBEC-3G,"",FAMILY
IPR040552,"DNMT3, cysteine rich ADD domain","",DOMAIN
IPR040553,Toxoflavin-degrading enzyme,"",DOMAIN
IPR040555,"Cas9, PI domain","",DOMAIN
IPR040556,Predicted pPIWI-associating nuclease,"",DOMAIN
IPR040557,"VIP1, N-terminal","",DOMAIN
IPR040559,"tRNA nuclease CdiA, C-terminal","",DOMAIN
IPR040560,"Synaptonemal complex protein 2, Spt16M-like domain","",DOMAIN
IPR040561,Large polyvalent protein associated domain 38,"",DOMAIN
IPR040562,Prim-pol 4,"",FAMILY
IPR040564,CxC3 like cysteine cluster,"",DOMAIN
IPR040565,Benzylsuccinate synthase beta subunit,"",DOMAIN
IPR040566,"Interleukin-13 receptor subunit alpha-1, Ig-like domain","",DOMAIN
IPR040567,"RctB, helix turn helix domain","",DOMAIN
IPR040568,Large polyvalent protein-associated domain 16,"",DOMAIN
IPR040569,"Reverse gyrase, zinc finger","",DOMAIN
IPR040570,"L-amino acid ligase, C-terminal domain 2","",DOMAIN
IPR040571,Mitochondrial membrane-anchored protein,"",DOMAIN
IPR040572,Thaumarchaeal output domain 1,"",DOMAIN
IPR040573,"Tail specific protease, N-terminal domain","",DOMAIN
IPR040574,"V-type ATP synthase subunit I, N-terminal","",DOMAIN
IPR040575,"Endo-alpha-N-acetylgalactosaminidase, N-terminal","",DOMAIN
IPR040576,Dynamin-like helical domain,"",DOMAIN
IPR040577,"Glutamine synthetase, C-terminal","",DOMAIN
IPR040578,"UPF0242, C-terminal PAS-like domain","",DOMAIN
IPR040579,Acetyltransferase (GNAT) domain,"",DOMAIN
IPR040580,Domain of unknown function DUF5627,"",DOMAIN
IPR040581,"SNTX, thioredoxin-like domain","",DOMAIN
IPR040582,"MalK, OB fold domain","",DOMAIN
IPR040586,PheRS DNA binding domain 2,"",DOMAIN
IPR040587,"5-3 exonuclease XRN1, DCP1-binding motif","",DOMAIN
IPR040588,"Argonaute, N domain","",DOMAIN
IPR040591,"YlmH, putative RNA-binding domain","",DOMAIN
IPR040592,TbRIF5 SNase domain 2,"",DOMAIN
IPR040593,"Spindle pole body component 110, C-terminal","",DOMAIN
IPR040594,"Unkempt, zinc finger domain 1","",DOMAIN
IPR040595,"EZH2, N-terminal domain","",DOMAIN
IPR040596,"RNase II-type exonuclease, C-terminal S1 domain","",DOMAIN
IPR040597,"Hemagglutinin component HA-70, C-terminal","",DOMAIN
IPR040598,"UPF0113, pre-PUA domain","",DOMAIN
IPR040599,"Pilin PilJ, C-terminal","",DOMAIN
IPR040600,"Agglutinin, C-terminal","",DOMAIN
IPR040601,"tRNA methyltransferase 5, N-terminal","",DOMAIN
IPR040602,"Cucumopine synthase, C-terminal helical bundle domain","",DOMAIN
IPR040603,"Fanconi-associated nuclease 1, SAP domain","",DOMAIN
IPR040604,Domain of unknown function DUF5632,"",DOMAIN
IPR040605,"Glycoside hydrolase family 2, domain 5","",DOMAIN
IPR040606,Protein of unknown function DUF5549,"",FAMILY
IPR040607,"Actin-like protein, N-terminal","",DOMAIN
IPR040608,Snf8/Vps36 family,"",FAMILY
IPR040609,"RNA ligase 2, C-terminal","",DOMAIN
IPR040610,"SNRNP25, ubiquitin-like domain","",DOMAIN
IPR040611,"Tetracyclin repressor C-terminal, Actinobacteria","",DOMAIN
IPR040612,"ArsA, HSP20-like domain","",DOMAIN
IPR040613,Nucleotide modification associated domain 4,"",DOMAIN
IPR040614,Integron cassette protein VCH_CASS1 chain,"",DOMAIN
IPR040618,Pre-nudix hydrolase domain,"",DOMAIN
IPR040619,"Cas9, alpha-helical lobe domain","",DOMAIN
IPR040620,Protein of unknown function DUF5560,"",FAMILY
IPR040621,Avirulence Effector AvrLm4-7,"",DOMAIN
IPR040622,"Integrin beta, epidermal growth factor-like domain 1","",DOMAIN
IPR040623,"26S proteasome regulatory subunit RPN2, C-terminal","",DOMAIN
IPR040624,Halobacterial output domain 1,"",DOMAIN
IPR040625,"Restriction endonuclease, SH3 domain","",DOMAIN
IPR040626,"Cytosolic carboxypeptidase, N-terminal","",DOMAIN
IPR040627,"T3SS EscN ATPase, C-terminal","",DOMAIN
IPR040628,Bacterial archaeo-eukaryotic release factor family 6,"",FAMILY
IPR040629,Phage spike trimer,"",DOMAIN
IPR040630,Ubiquitous surface protein adhesin repeat,"",REPEAT
IPR040631,Large polyvalent protein associated domain 30,"",DOMAIN
IPR040632,"Sulfotransferase, S. mansonii-type","",FAMILY
IPR040633,Galactose mutarotase-like fold domain,"",DOMAIN
IPR040634,"Arginine decarboxylase, helical bundle domain","",DOMAIN
IPR040635,"D-ribitol-5-phosphate cytidylyltransferase, C-terminal","",DOMAIN
IPR040636,"PatG, C-terminal","",DOMAIN
IPR040637,"60S ribosomal protein L10P, insertion domain","",DOMAIN
IPR040638,Domain  of unknown function DUF5634,"",DOMAIN
IPR040639,"Alpha-2-macroglobulin, MG1 domain","",DOMAIN
IPR040640,"Myosin X, N-terminal SH3 domain","",DOMAIN
IPR040641,"E3 ubiquitin-protein ligase RNF31, PUB domain","",DOMAIN
IPR040642,"Histidine kinase receptor ArcB, transmembrane domain","",DOMAIN
IPR040643,"Murine leukemia virus integrase, C-terminal","",DOMAIN
IPR040644,"Hydrogen maturase F, tetramerization domain","",DOMAIN
IPR040645,"Neurabin-1/2, PDZ domain","",DOMAIN
IPR040646,"Fanconi anemia core complex-associated protein 24, pseudonuclease domain","",DOMAIN
IPR040647,"SPIN-DOC, C2H2-type zinc-finger","",DOMAIN
IPR040648,"HMG domain-containing protein 3, CxC4 like cysteine cluster","",DOMAIN
IPR040649,Bacterial HORMA domain,"",DOMAIN
IPR040650,"Cell division control protein 13, OB2 domain","",DOMAIN
IPR040651,Large polyvalent protein-associated domain 5,"",DOMAIN
IPR040652,"Cry35Ab1 , HTH C-terminal domain","",DOMAIN
IPR040653,"Csd3, N-terminal","",DOMAIN
IPR040654,LasR-specific antiactivator QslA chain E,"",DOMAIN
IPR040655,"TIAM1, CC-Ex domain","",DOMAIN
IPR040656,"Cas9, WED domain","",DOMAIN
IPR040657,"GshAB, ATP-grasp-like domain","",DOMAIN
IPR040658,"SipA, vinculin binding site","",CONSERVED_SITE
IPR040659,"Phenylalanine--tRNA ligase beta subunit, B1 domain","",DOMAIN
IPR040660,N-formyltransferase dimerization C-terminal domain,"",DOMAIN
IPR040661,Leucine zipper with capping helix domain,"",DOMAIN
IPR040662,"Transcription factor Tfb2, C-terminal domain","",DOMAIN
IPR040663,"DNA polymerase delta subunit, OB-fold domain","",DOMAIN
IPR040664,"AFL, C-terminal","",DOMAIN
IPR040665,"Tyrosine kinase receptor A, transmembrane domain","",DOMAIN
IPR040666,"Atg29, N-terminal","",DOMAIN
IPR040667,"Tyrosine-protein kinase receptor Ret, cadherin like domain 3","",DOMAIN
IPR040668,"TraI, 2B/2B-like domain","",DOMAIN
IPR040669,"Agarase, CBM-like domain","",DOMAIN
IPR040670,Protein of unknown function DUF5556,"",FAMILY
IPR040671,"Pullulanase, N2 domain","",DOMAIN
IPR040672,Large polyvalent protein associated domain 34,"",DOMAIN
IPR040673,"CCDC81, HU domain 2","",DOMAIN
IPR040674,SET and RING associated domain,"",DOMAIN
IPR040675,"E3 ubiquitin-protein ligase AMFR, Ube2g2-binding region","",DOMAIN
IPR040676,Domain of unknown function DUF5641,"",DOMAIN
IPR040677,Large polyvalent protein-associated domain 7,"",DOMAIN
IPR040678,"AbrB, C-terminal","",DOMAIN
IPR040679,PTX/LNS-Like (PLL) domain,"",DOMAIN
IPR040680,Domain of unknown function DUF5643,"",DOMAIN
IPR040681,Protein of unknown function DUF5526,"",FAMILY
IPR040682,"HscB, tetracysteine metal binding motif","",DOMAIN
IPR040683,"Surface adhesin CshA, non-repetitive domain 2","",DOMAIN
IPR040684,Alpha-glutamyl/putrescinyl thymine pyrophosphorylase clade 1,"",DOMAIN
IPR040685,Annexin-like domain,"",DOMAIN
IPR040686,"Phosphoribosylaminoimidazole carboxylase, C-terminal domain","",DOMAIN
IPR040687,Protein of unknown function DUF5586,"",FAMILY
IPR040688,SMODS and SLOG-associating 2TM effector domain 2,"",DOMAIN
IPR040689,"SUVR5, C2H2-type Zinc finger, 3 repeats","",REPEAT
IPR040690,"FtsX, extracellular domain","",DOMAIN
IPR040691,"PexRD2, WYL domain","",DOMAIN
IPR040692,"UGGT, thioredoxin-like domain 3","",DOMAIN
IPR040693,"UGGT, thioredoxin-like domain 1","",DOMAIN
IPR040694,"UGGT, thioredoxin-like domain 2","",DOMAIN
IPR040695,"EcpB, C-terminal","",DOMAIN
IPR040696,Large polyvalent protein associated domain 23,"",DOMAIN
IPR040697,"Pullulanase, N1 domain","",DOMAIN
IPR040698,"Hydrazine synthase alpha subunit, middle domain","",DOMAIN
IPR040699,"Xeroderma pigmentosum group B helicase, damage recognition domain","",DOMAIN
IPR040700,"ZNRF-3, ectodomain","",DOMAIN
IPR040701,Bacterial archaeo-eukaryotic release factor family 2,"",FAMILY
IPR040702,"Response regulator aspartate phosphatase, N-terminal","",DOMAIN
IPR040703,"Limiting CO2-inducible protein B/C, beta carbonyic anhydrase domain","",DOMAIN
IPR040704,"HEPN, AbiU2-like","",DOMAIN
IPR040706,"MYST, zinc finger domain","",DOMAIN
IPR040707,"Phosphoribosylformylglycinamidine synthase, N-terminal","",DOMAIN
IPR040708,Domain of of unknown function DUF5636,"",DOMAIN
IPR040709,"Importin 13, repeat 1","",REPEAT
IPR040711,Immunomodulating metalloprotease N-terminal domain,"",DOMAIN
IPR040712,"Phosphofructokinase, N-terminal domain","",DOMAIN
IPR040713,Domain of unknown function DUF5611,"",DOMAIN
IPR040714,"RAP80, N-terminal","",DOMAIN
IPR040715,"Kinetoplastid DICER, KptA ADP-ribosyltransferase domain","",DOMAIN
IPR040716,"Outer-membrane lipoprotein Wza, C-terminal domain","",DOMAIN
IPR040717,P-loop nucleotide kinase 3,"",FAMILY
IPR040718,"LnmK, N-terminal","",DOMAIN
IPR040719,Domain of unknown function DUF5597,"",DOMAIN
IPR040720,"Glycosyl hydrolase family 81, C-terminal domain","",DOMAIN
IPR040721,Protein of unknown function DUF5520,"",FAMILY
IPR040722,"Hit1, C-terminal","",DOMAIN
IPR040723,"Cytosolic phospholipases A2, C2-domain","",DOMAIN
IPR040724,"PheRS, DNA binding domain 1","",DOMAIN
IPR040725,"PheRS, DNA binding domain 3","",DOMAIN
IPR040726,Halobacterial output domain 2,"",DOMAIN
IPR040727,"Nicotinate phosphoribosyltransferase, N-terminal domain","",DOMAIN
IPR040728,Domain of unknown function DUF5635,"",DOMAIN
IPR040729,Kazal-type serine protease inhibitor domain,"",DOMAIN
IPR040730,Hexapeptide repeat including loop,"",REPEAT
IPR040731,"Metal-independent restriction enzyme BfiI, DNA binding domain","",DOMAIN
IPR040733,"Zyg-1, polo box domain 1","",DOMAIN
IPR040734,"Zyg-1, polo box domain 2","",DOMAIN
IPR040735,Protein of unknown function DUF5583,"",FAMILY
IPR040736,"Mex67, RNA recognition motif","",DOMAIN
IPR040737,Domain of unknown function DUF5638,"",DOMAIN
IPR040738,Large polyvalent protein associated domain 22,"",DOMAIN
IPR040739,RlmM ferredoxin-like domain,"",DOMAIN
IPR040740,"MglB-2, periplasmic binding protein domain","",DOMAIN
IPR040741,Alpha-glutamyl/putrescinyl thymine pyrophosphorylase clade 2,"",DOMAIN
IPR040742,"Peptidoglycan hydrolase LytB, WW-like domain","",DOMAIN
IPR040743,DNA methylase N-terminal domain,"",DOMAIN
IPR040744,Npun R1517,"",DOMAIN
IPR040745,"Ankyrin, UPA domain","",DOMAIN
IPR040746,"Tho1, C-terminal domain","",DOMAIN
IPR040747,"BILBO1, N-terminal domain","",DOMAIN
IPR040748,HP0268,"",DOMAIN
IPR040749,"BRCC36, C-terminal helical domain","",DOMAIN
IPR040750,"eIF3 subunit M, C-terminal helix domain","",DOMAIN
IPR040751,"S-layer protein SbsC, C-terminal domain","",DOMAIN
IPR040752,"DNA mismatch repair protein HSM3, C-terminal domain","",DOMAIN
IPR040753,Domain of unknown function DUF5620,"",DOMAIN
IPR040754,Pre ATP-grasp domain,"",DOMAIN
IPR040755,Interleukin receptor mimic protein A,"",FAMILY
IPR040756,"Peptidase M61, N-terminal domain","",DOMAIN
IPR040757,"Endoribonuclease Regnase 1/ZC3H12, C-terminal domain","",DOMAIN
IPR040758,"Release factor glutamine methyltransferase, N-terminal domain","",DOMAIN
IPR040759,"Regulator of G-protein signalling, DHEX domain","",DOMAIN
IPR040760,Protein of unknown function DUF5582,"",FAMILY
IPR040761,"Tle cognate immunity protein 4, N-terminal domain","",DOMAIN
IPR040763,"Ribonucleotide reductase, alpha helical domain","",DOMAIN
IPR040764,"Conserved virulence factor B-like, winged helix domain","",DOMAIN
IPR040765,"RapA, N-terminal Tudor like domain 1","",DOMAIN
IPR040766,"RapA, N-terminal Tudor-like domain 2","",DOMAIN
IPR040767,"Diphteria toxin repressor, SH3 domain","",DOMAIN
IPR040768,"Vid27, PH-like domain","",DOMAIN
IPR040769,Phosphoinositide phosphatase insertion domain,"",DOMAIN
IPR040770,"Rtt106, pleckstrin homology domain","",DOMAIN
IPR040771,"Thiolase-like protein type 1, additional C-terminal domain","",DOMAIN
IPR040772,"C19orf47, SAM domain","",DOMAIN
IPR040773,"26S proteasome regulatory subunit Rpn6, N-terminal","",DOMAIN
IPR040774,Protein of unknown function DUF5580,"",FAMILY
IPR040775,"Tail spike TSP1/Gp66, N-terminal domain","",DOMAIN
IPR040776,ThcOx helix turn helix domain,"",DOMAIN
IPR040777,Domain of unknown function DUF5591,"",DOMAIN
IPR040778,"CASTOR1, N-terminal","",DOMAIN
IPR040779,Protein of unknown function DUF5538,"",FAMILY
IPR040780,"6S proteasome subunit Rpn6, C-terminal helix domain","",DOMAIN
IPR040781,"Rubisco accumulation factor 1, helix turn helix domain","",DOMAIN
IPR040782,KfrB domain,"",DOMAIN
IPR040783,Actinobacteria/chloroflexi VLRF1 release factor,"",DOMAIN
IPR040784,"Glycogen debranching enzyme, C-terminal domain","",DOMAIN
IPR040785,"Immune Mapped Protein 2, C-terminal domain","",DOMAIN
IPR040786,"RXLR phytopathogen effector protein, WY-domain","",DOMAIN
IPR040787,"Cas12a, REC1 domain","",DOMAIN
IPR040788,MAE_28990/MAE_18760-like HEPN,"",DOMAIN
IPR040789,Large polyvalent protein-associated domain 11,"",DOMAIN
IPR040790,"Kindlin-2, N-terminal","",DOMAIN
IPR040791,Protein of unknown function DUF5555,"",FAMILY
IPR040792,"Zap1, zinc finger 2","",DOMAIN
IPR040793,"CDH1/2, SANT-Helical linker 1","",DOMAIN
IPR040794,"Carbohydrate esterase 2, N-terminal","",DOMAIN
IPR040795,"Replicase polyprotein 1a, N-terminal","",DOMAIN
IPR040796,"CRISPR-associated endonuclease Cas9, beta-hairpin domain","",DOMAIN
IPR040797,"Zmiz1, N-terminal tetratricopeptide repeat domain","",DOMAIN
IPR040798,"Rpn9, C-terminal helix","",DOMAIN
IPR040799,"ComR, tetratricopeptide","",DOMAIN
IPR040800,"Methyltransferase MycE, N-terminal","",DOMAIN
IPR040801,"Ski2, N-terminal domain","",DOMAIN
IPR040802,"Peptidoglycan GlcNAc deacetylase, N-terminal","",DOMAIN
IPR040803,"Tyramine--L-glutamate ligase, pre ATP-grasp domain","",DOMAIN
IPR040804,"Tetracyclin repressor-like, C-terminal domain 18","",DOMAIN
IPR040805,"EMP3/KAHRP, N-terminal","",DOMAIN
IPR040806,"SpuA, C-terminal","",DOMAIN
IPR040807,Protein of unknown function DUF5522,"",FAMILY
IPR040808,Protein of unknown function DUF5630,"",FAMILY
IPR040809,Large polyvalent protein associated domain 28,"",DOMAIN
IPR040810,"Calcium-regulated actin-bundling protein, C-terminal","",DOMAIN
IPR040811,SMODS and SLOG-associating 2TM effector domain,"",DOMAIN
IPR040812,Domain of unknown function DUF5599,"",DOMAIN
IPR040813,"Small RNA 2'-O-methyltransferase Hen1, La-motif C-terminal domain","",DOMAIN
IPR040814,"Arc, C-lobe","",DOMAIN
IPR040815,"Nas2, N-terminal","",DOMAIN
IPR040816,STY4199-like HEPN domain,"",DOMAIN
IPR040817,"Leukemia inhibitory factor receptor, D2 domain","",DOMAIN
IPR040818,Tsi6,"",DOMAIN
IPR040819,"Rolling Circle replication initiation protein, N-terminal","",DOMAIN
IPR040820,Secreted Novel AID/APOBEC-like Deaminase 3,"",FAMILY
IPR040821,Protein of unknown function DUF5544,"",FAMILY
IPR040822,"Swi6, N-terminal","",DOMAIN
IPR040823,Large polyvalent protein-associated domain 14,"",DOMAIN
IPR040824,Large polyvalent protein-associated domain 3,"",FAMILY
IPR040825,"FKBP26, C-terminal","",DOMAIN
IPR040826,LA2681-like HEPN domain,"",DOMAIN
IPR040827,Arcadin 1,"",DOMAIN
IPR040828,"REase associating with pPIWI, RE domain","",DOMAIN
IPR040829,SMODS-associated NUDIX domain,"",DOMAIN
IPR040830,Bacterial archaeo-eukaryotic release factor family 8,"",FAMILY
IPR040831,Beta solenoid repeat from YDCK,"",REPEAT
IPR040832,Domain of unknown function DUF5602,"",DOMAIN
IPR040833,Protein of unknown function DUF5631,"",DOMAIN
IPR040834,Nicking enzyme C-terminal middle helical domain,"",DOMAIN
IPR040835,Nucleotide modification associated domain 5,"",DOMAIN
IPR040836,SMODS-associated and fused to various effectors,"",DOMAIN
IPR040837,Bacterial archaeo-eukaryotic release factor family 7,"",FAMILY
IPR040838,"SabA, N-terminal extracellular adhesion domain","",DOMAIN
IPR040839,Macroglobulin domain MG4,"",DOMAIN
IPR040840,"Tc toxin complex TcA, C-terminal TcB-binding domain","",DOMAIN
IPR040841,Protein of unknown function DUF5519,"",FAMILY
IPR040842,"Sorting nexin-17/31, FERM domain","",DOMAIN
IPR040843,Restriction enzyme adenine methylase associated,"",DOMAIN
IPR040844,Phosphodiesterase 4 upstream conserved regions (UCR),"",DOMAIN
IPR040845,"Aminoarabinose transferase, C-terminal","",DOMAIN
IPR040846,"ORF 12 gene product, N-terminal","",DOMAIN
IPR040847,"Mind bomb, SH3 repeat domain","",DOMAIN
IPR040848,"Midasin, AAA lid domain 7","",DOMAIN
IPR040849,"MyBP-C, tri-helix bundle domain","",DOMAIN
IPR040850,"Knl1, RWD C-terminal domain","",DOMAIN
IPR040851,"Centromere-binding protein ParB, C-terminal","",DOMAIN
IPR040852,"Cas12a, RuvC nuclease domain","",DOMAIN
IPR040853,"RapA2, cadherin-like domain","",DOMAIN
IPR040854,Protein of unknown function DUF5575,"",FAMILY
IPR040855,"ORC3, winged helix C-terminal","",DOMAIN
IPR040856,"Glucose ABC transporter, C-terminal","",DOMAIN
IPR040857,VioE domain,"",DOMAIN
IPR040858,"Rubisco accumulation factor 1, C-terminal","",DOMAIN
IPR040859,"Midline-1, COS domain","",DOMAIN
IPR040860,Gp37/Dip protein,"",FAMILY
IPR040861,Large polyvalent protein-associated domain 13,"",DOMAIN
IPR040862,Hemagglutinin I,"",DOMAIN
IPR040863,Protein of unknown function DUF5554,"",FAMILY
IPR040864,Protein of unknown function DUF5553,"",FAMILY
IPR040865,Primase X,"",DOMAIN
IPR040866,Type III secretion system ExsE,"",DOMAIN
IPR040867,Domain of unknown function DUF5603,"",DOMAIN
IPR040868,"Histidine kinase DraK, N-terminal domain","",DOMAIN
IPR040869,"Cyclic nucleotide phosphodiesterase, C-terminal domain","",DOMAIN
IPR040870,"HEN1, double-stranded RNA binding domain 2","",DOMAIN
IPR040871,HopA1 effector protein,"",FAMILY
IPR040872,"Fibrillin 1, unique N-terminal domain","",DOMAIN
IPR040873,"SopB, HTH domain","",DOMAIN
IPR040874,Protein of of unknown function DUF5551,"",FAMILY
IPR040875,Trypsin inhibitor,"",DOMAIN
IPR040876,"Lantibiotic immunity protein Spa1, C-terminal","",DOMAIN
IPR040877,Carbohydrate binding module 65 domain 1,"",DOMAIN
IPR040878,"C17orf99, Ig domain","",DOMAIN
IPR040879,Spermatogenesis-associated protein 46-like,"",FAMILY
IPR040880,Domain of unknown function DUF5604,"",DOMAIN
IPR040881,"Urease subunit beta-alpha, linker domain","",DOMAIN
IPR040882,"Cas12a, nuclease domain","",DOMAIN
IPR040883,"Fatty acid synthase, meander beta sheet domain","",DOMAIN
IPR040884,SMODS and SLOG-associating 2TM effector domain 1,"",DOMAIN
IPR040885,"Synaptotagmin-like, mitochondrial and lipid-binding domain","",DOMAIN
IPR040886,"TRIF, N-terminal","",DOMAIN
IPR040887,"Aldos-2-ulose dehydratase/isomerase (AUDH), Cupin domain","",DOMAIN
IPR040888,PilN biogenesis protein dimerization domain,"",DOMAIN
IPR040889,"RFX5, N-terminal","",DOMAIN
IPR040890,"CopZ, zinc binding domain","",DOMAIN
IPR040891,SAV_6107-like HEPN,"",DOMAIN
IPR040892,"RPN1/RPN2, N-terminal","",DOMAIN
IPR040893,RPA-related protein RADX,"",FAMILY
IPR040894,"54S ribosomal protein L8, C-terminal","",DOMAIN
IPR040895,"Argonaute, PAZ domain","",DOMAIN
IPR040896,"26S proteasome regulatory subunit RPN5, C-terminal domain","",DOMAIN
IPR040897,Plasmodium host cell traversal SPECT1,"",DOMAIN
IPR040898,CxC6 like cysteine cluster associated with KDZ,"",DOMAIN
IPR040899,"Fatty acid synthase subunit alpha, acyl carrier domain","",DOMAIN
IPR040900,"Spermine synthase, N-terminal","",DOMAIN
IPR040901,"Leukemia inhibitory factor receptor, N-terminal","",DOMAIN
IPR040902,"REase, AHJR-like","",DOMAIN
IPR040903,"Retroviral integrase, C-terminal SH3 domain","",DOMAIN
IPR040904,Protein of unknown function DUF5557,"",FAMILY
IPR040905,"Single-stranded DNA-binding protein, Pseudomonas","",FAMILY
IPR040906,Protein of unknown function DUF5535,"",FAMILY
IPR040907,"IL-3 receptor alpha chain, N-terminal","",DOMAIN
IPR040908,"Hydroquinone 1,2-dioxygenase large subunit, N-terminal","",DOMAIN
IPR040909,"E3 ubiquitin-protein ligase CHFR, cysteine rich domain with multizinc binding","",DOMAIN
IPR040910,"Closterovirus 1a polyprotein, central region","",FAMILY
IPR040911,"Exostosin, GT47 domain","",DOMAIN
IPR040912,Repeat of unknown function DUF5633,"",REPEAT
IPR040913,"Htr2, transmembrane domain","",DOMAIN
IPR040914,Repeat of uncharacterized protein PH0542,"",REPEAT
IPR040915,GK1464-like domain,"",DOMAIN
IPR040916,DD-reactivating factor swiveling domain,"",DOMAIN
IPR040917,"RalF, C-terminal Sec-7 capping domain","",DOMAIN
IPR040918,"GatD, N-terminal","",DOMAIN
IPR040919,"Asparaginase/glutaminase, C-terminal","",DOMAIN
IPR040920,"Arabinosyltransferas, concanavalin like domain","",DOMAIN
IPR040921,"LD-carboxypeptidase, C-terminal","",DOMAIN
IPR040922,MRPL25 domain,"",DOMAIN
IPR040923,"4-hydroxyphenylacetate decarboxylase small gamma subunit, C-terminal","",DOMAIN
IPR040924,P-loop Nucleotide Kinase1,"",FAMILY
IPR040925,"Heparinase II, C-terminal","",DOMAIN
IPR040926,"Cellular tumor antigen p53, transactivation domain 2","",DOMAIN
IPR040927,"Monalysin, beta barrel Pore-forming domain","",DOMAIN
IPR040928,Importin repeat,"",REPEAT
