#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Listeria monocytogenes	OSF108038		PDT000891697.1	2020-11-17T06:25:34Z		environmental sponge	environmental/other		PDS000024413.11	32	36	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16814173	PDG000000001.2009	Listeria monocytogenes	GCA_015525405.1				2020	arsD=HMM	OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		49643	159	3078910	PAIRED	ILLUMINA	SRR13070923	CFSAN	2020-11-17T05:44:14Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXHQN	AAXHQN000000000.1
Listeria monocytogenes	07B04975G-1		PDT000832850.1	2020-09-09T12:25:17Z	USA:New York	sponge	environmental/other		PDS000065161.3	8	8	fosX=COMPLETE,lin=COMPLETE	SAMN16086321	PDG000000001.2009	Listeria monocytogenes	GCA_014504735.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		454295	19	3022936	PAIRED	ILLUMINA	SRR12615150	PULSENET	2020-09-09T11:52:44Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXTQ	AAVXTQ000000000.1
Listeria monocytogenes	07B04975E-6		PDT000832853.1	2020-09-09T12:25:18Z	USA:New York	sponge	environmental/other		PDS000065161.3	1	2	fosX=COMPLETE,lin=COMPLETE	SAMN16086314	PDG000000001.2009	Listeria monocytogenes	GCA_014502675.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		453925	20	3013116	PAIRED	ILLUMINA	SRR12615153	PULSENET	2020-09-09T11:50:35Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXSH	AAVXSH000000000.1
Listeria monocytogenes	07B04975I-1		PDT000832855.1	2020-09-09T12:25:19Z	USA:New York	sponge	environmental/other		PDS000065161.3	6	6	fosX=COMPLETE,lin=COMPLETE	SAMN16086319	PDG000000001.2009	Listeria monocytogenes	GCA_014502555.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		321182	20	3060192	PAIRED	ILLUMINA	SRR12615155	PULSENET	2020-09-09T11:50:35Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXSI	AAVXSI000000000.1
Listeria monocytogenes	07B04975B-6		PDT000832867.1	2020-09-09T12:25:22Z	USA:New York	sponge	environmental/other		PDS000065161.3	1	1	fosX=COMPLETE,lin=COMPLETE	SAMN16086399	PDG000000001.2009	Listeria monocytogenes	GCA_014502365.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		233403	23	2962078	PAIRED	ILLUMINA	SRR12615337	PULSENET	2020-09-09T11:57:32Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXRT	AAVXRT000000000.1
Listeria monocytogenes	07B04975C-6		PDT000832868.1	2020-09-09T12:25:23Z	USA:New York	sponge	environmental/other		PDS000065161.3	6	6	fosX=COMPLETE,lin=COMPLETE	SAMN16086391	PDG000000001.2009	Listeria monocytogenes	GCA_014502305.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		454305	21	2976935	PAIRED	ILLUMINA	SRR12615338	PULSENET	2020-09-09T11:55:37Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXRP	AAVXRP000000000.1
Listeria monocytogenes	OSF108133		PDT000891969.1	2020-11-17T16:29:00Z		environmental sponge	environmental/other		PDS000039325.8	4	2	fosX=COMPLETE,lin=PARTIAL	SAMN16816157	PDG000000001.2009	Listeria monocytogenes	GCA_015561625.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		71650	81	2919868	PAIRED	ILLUMINA	SRR13071980	CFSAN	2020-11-17T15:23:28Z	1639		Contig	fosX=COMPLETE,lin=PARTIAL	SKESA v. 2.2			1639	AAXIQY	AAXIQY000000000.1
Listeria monocytogenes	OSF108134		PDT000892055.1	2020-11-17T17:28:52Z		environmental sponge	environmental/other		PDS000039325.8	4	2	fosX=COMPLETE,lin=PARTIAL	SAMN16816329	PDG000000001.2009	Listeria monocytogenes	GCA_015565995.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		59667	97	2924791	PAIRED	ILLUMINA	SRR13072634	CFSAN	2020-11-17T16:07:13Z	1639		Contig	fosX=COMPLETE,lin=PARTIAL	SKESA v. 2.2			1639	AAXIZD	AAXIZD000000000.1
Listeria monocytogenes	OSF108311		PDT000892069.1	2020-11-17T17:28:55Z		environmental sponge	environmental/other		PDS000039325.8	8	6	fosX=COMPLETE,lin=PARTIAL	SAMN16816792	PDG000000001.2009	Listeria monocytogenes	GCA_015543335.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		34310	202	2898645	PAIRED	ILLUMINA	SRR13073503	CFSAN	2020-11-17T16:52:24Z	1639		Contig	fosX=COMPLETE,lin=PARTIAL	SKESA v. 2.2			1639	AAXIQE	AAXIQE000000000.1
Listeria monocytogenes	OSF108116		PDT000892296.1	2020-11-17T23:31:23Z		environmental sponge	environmental/other		PDS000039325.8	6	4	fosX=COMPLETE,lin=PARTIAL	SAMN16821869	PDG000000001.2009	Listeria monocytogenes	GCA_015563305.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		104206	65	2952283	PAIRED	ILLUMINA	SRR13075193	CFSAN	2020-11-17T22:09:18Z	1639		Contig	fosX=COMPLETE,lin=PARTIAL	SKESA v. 2.2			1639	AAXIWD	AAXIWD000000000.1
Listeria monocytogenes	OSF108113		PDT000892335.1	2020-11-17T23:31:41Z		environmental sponge	environmental/other		PDS000039325.8	9	7	fosX=COMPLETE,lin=PARTIAL	SAMN16822371	PDG000000001.2009	Listeria monocytogenes	GCA_015562705.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		77200	65	2919902	PAIRED	ILLUMINA	SRR13075252	CFSAN	2020-11-17T22:09:20Z	1639		Contig	fosX=COMPLETE,lin=PARTIAL	SKESA v. 2.2			1639	AAXIUM	AAXIUM000000000.1
Listeria monocytogenes	OSF108117		PDT000892442.1	2020-11-18T05:28:43Z		environmental sponge	environmental/other		PDS000039325.8	6	2	fosX=COMPLETE,lin=PARTIAL	SAMN16821837	PDG000000001.2009	Listeria monocytogenes	GCA_015567535.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		71069	92	2925887	PAIRED	ILLUMINA	SRR13075034	CFSAN	2020-11-18T04:18:36Z	1639		Contig	fosX=COMPLETE,lin=PARTIAL	SKESA v. 2.2			1639	AAXIZL	AAXIZL000000000.1
Listeria monocytogenes	OSF108489		PDT000892588.1	2020-11-18T17:29:51Z		environmental sponge	environmental/other		PDS000039325.8	5	3	fosX=COMPLETE,lin=PARTIAL	SAMN16826331	PDG000000001.2009	Listeria monocytogenes					2020		OSF	3.9.3	2020-11-09.1	NUCLEOTIDE	PRJNA215355		43665	128	2925546	PAIRED	ILLUMINA	SRR13080047	CFSAN	2020-11-18T16:53:04Z	1639			fosX=COMPLETE,lin=PARTIAL				1639		
Listeria monocytogenes	OSF108124		PDT000891927.1	2020-11-17T15:29:35Z		environmental sponge	environmental/other		PDS000039326.17	4	3	fosX=COMPLETE,lin=COMPLETE	SAMN16815989	PDG000000001.2009	Listeria monocytogenes	GCA_015539565.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		71737	77	2883881	PAIRED	ILLUMINA	SRR13071809	CFSAN	2020-11-17T14:37:40Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXIMJ	AAXIMJ000000000.1
Listeria monocytogenes	C2012023707		PDT000132582.2	2016-05-27T16:14:32Z	USA:MN	Environmental sponge	environmental/other		PDS000024481.1	16		fosX=COMPLETE,lin=COMPLETE	SAMN05058049	PDG000000001.2009	Listeria monocytogenes	GCA_004674085.1				2012-08-08	bcrB=COMPLETE,bcrC=COMPLETE	Minnesota Department of Health	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		305352	26	3184035	PAIRED	ILLUMINA	SRR3593479	CFSAN	2016-05-27T15:24:06Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0004	GX6A12.0074	1639	AABAIZ	AABAIZ000000000.1
Listeria monocytogenes	C2012023708		PDT000132583.2	2016-05-27T16:14:32Z	USA:MN	Environmental sponge	environmental/other		PDS000024481.1	13		fosX=COMPLETE,lin=COMPLETE	SAMN05058055	PDG000000001.2009	Listeria monocytogenes	GCA_004672205.1				2012-08-08	bcrB=COMPLETE,bcrC=COMPLETE	Minnesota Department of Health	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		474898	23	3232038	PAIRED	ILLUMINA	SRR3593480	CFSAN	2016-05-27T15:24:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0004	GX6A12.0074	1639	AABAIX	AABAIX000000000.1
Listeria monocytogenes	C2012023709		PDT000132584.2	2016-05-27T16:14:32Z	USA:MN	Environmental sponge	environmental/other		PDS000024481.1	10		fosX=COMPLETE,lin=COMPLETE	SAMN05058059	PDG000000001.2009	Listeria monocytogenes	GCA_004673205.1				2012-08-08	bcrB=COMPLETE,bcrC=COMPLETE,mco=PARTIAL_END_OF_CONTIG	Minnesota Department of Health	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		555443	18	3279498	PAIRED	ILLUMINA	SRR3593511	CFSAN	2016-05-27T15:29:24Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0004	GX6A12.0010	1639	AABAIY	AABAIY000000000.1
Listeria monocytogenes	07B08904K-4		PDT000832873.1	2020-09-09T12:25:24Z	USA:New York	sponge	environmental/other		PDS000044685.3	21	26	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16086401	PDG000000001.2009	Listeria monocytogenes	GCA_014502875.1				2007-09-26	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		476569	27	2993892	PAIRED	ILLUMINA	SRR12615343	PULSENET	2020-09-09T11:55:37Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXST	AAVXST000000000.1
Listeria monocytogenes	MRL-14_00161	1/2c	PDT000044355.3	2014-11-25T20:07:36Z	Austria	sponge	environmental/other		PDS000055166.2	2	30	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN03168664	PDG000000001.2009	Listeria monocytogenes	GCA_004711865.1				2014	arsD=HMM	Austrian Agency for Health and Food Safety (AGES)	3.6.7	2020-01-06.1	COMBINED	PRJNA266621		514239	18	3089352	PAIRED	ILLUMINA	SRR1656986	CFSAN	2014-11-19T15:43:13Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABCXK	AABCXK000000000.1
Listeria monocytogenes	OSF108180		PDT000891763.1	2020-11-17T09:30:33Z		environmental sponge	environmental/other		PDS000076149.3	0		fosX=COMPLETE,lin=COMPLETE	SAMN16814578	PDG000000001.2009	Listeria monocytogenes	GCA_015534305.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		93116	67	2919931	PAIRED	ILLUMINA	SRR13071020	CFSAN	2020-11-17T08:02:57Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXIHK	AAXIHK000000000.1
Listeria monocytogenes	OSF108322		PDT000891975.1	2020-11-17T16:29:02Z		environmental sponge	environmental/other		PDS000076149.3	3		fosX=COMPLETE,lin=COMPLETE	SAMN16816164	PDG000000001.2009	Listeria monocytogenes	GCA_015540245.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		46851	146	2913810	PAIRED	ILLUMINA	SRR13072278	CFSAN	2020-11-17T15:32:20Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXINQ	AAXINQ000000000.1
Listeria monocytogenes	OSF108337		PDT000892054.1	2020-11-17T17:28:51Z		environmental sponge	environmental/other		PDS000076149.3	14		fosX=COMPLETE,lin=COMPLETE	SAMN16816332	PDG000000001.2009	Listeria monocytogenes	GCA_015566055.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		33812	186	2904599	PAIRED	ILLUMINA	SRR13072633	CFSAN	2020-11-17T16:07:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXIZG	AAXIZG000000000.1
Listeria monocytogenes	OSF108503		PDT000892598.1	2020-11-18T17:29:54Z		environmental sponge	environmental/other		PDS000076149.3	16		fosX=COMPLETE,lin=COMPLETE	SAMN16826403	PDG000000001.2009	Listeria monocytogenes					2020		OSF	3.9.3	2020-11-09.1	NUCLEOTIDE	PRJNA215355		40709	156	2916756	PAIRED	ILLUMINA	SRR13080057	CFSAN	2020-11-18T16:54:51Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	OSF048827		PDT000128563.2	2016-05-04T17:13:16Z	USA:WA	Environmental sponge	environmental/other		PDS000052669.3	19		fosX=COMPLETE,lin=COMPLETE	SAMN04914045	PDG000000001.2009	Listeria monocytogenes	GCA_004667445.1				2015-09-12	bcrB=COMPLETE,bcrC=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		473570	56	3242875	PAIRED	ILLUMINA	SRR3474642	CFSAN	2016-05-04T14:31:50Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAZXH	AAAZXH000000000.1
Listeria monocytogenes	OSF101045		PDT000619341.1	2019-10-29T00:36:10Z	USA:WA	Environmental sponge	environmental/other		PDS000052669.3	20		fosX=COMPLETE,lin=COMPLETE	SAMN13149708	PDG000000001.2009	Listeria monocytogenes	GCA_009410765.1				2015	bcrB=COMPLETE,bcrC=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		171866	63	3213664	PAIRED	ILLUMINA	SRR10357248	CFSAN	2019-10-28T23:31:27Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQGO	AAMQGO000000000.1
Listeria monocytogenes	OSF103487		PDT000658901.1	2020-01-10T16:27:29Z	USA:WA	Environmental Sponge	environmental/other		PDS000052669.3	9		fosX=COMPLETE,lin=COMPLETE	SAMN13822027	PDG000000001.2009	Listeria monocytogenes	GCA_010064335.1				2017	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA215355		81489	99	3216753	PAIRED	ILLUMINA	SRR10868738	CFSAN	2020-01-10T16:01:16Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDDF	AANDDF000000000.1
Listeria monocytogenes	OSF103480		PDT000659005.1	2020-01-10T16:27:55Z	USA:WA	Environmental Sponge	environmental/other		PDS000052669.3	9		fosX=COMPLETE,lin=COMPLETE	SAMN13822182	PDG000000001.2009	Listeria monocytogenes	GCA_010064885.1				2017	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA215355		58685	135	3217713	PAIRED	ILLUMINA	SRR10868865	CFSAN	2020-01-10T16:16:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDEB	AANDEB000000000.1
Listeria monocytogenes	OSF103561		PDT000661962.1	2020-01-14T17:26:53Z	USA:OR	Environmental Sponge	environmental/other		PDS000052669.3	9		fosX=COMPLETE,lin=COMPLETE	SAMN13842097	PDG000000001.2009	Listeria monocytogenes	GCA_010066615.1				2015	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA215355		91062	113	3223371	PAIRED	ILLUMINA	SRR10883454	CFSAN	2020-01-14T16:46:24Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDGB	AANDGB000000000.1
Listeria monocytogenes	OSF059918		PDT000187379.2	2017-02-14T17:40:05Z	USA:WA	Environmental sponge	environmental/other		PDS000024294.3	3	6	fosX=COMPLETE,lin=COMPLETE	SAMN06293635	PDG000000001.2009	Listeria monocytogenes	GCA_004594475.1				2016	arsD=HMM	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		277334	28	3112439	PAIRED	ILLUMINA	SRR5244397	CFSAN	2017-02-10T19:46:24Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAUUF	AAAUUF000000000.1
Listeria monocytogenes	OSF060107		PDT000189288.2	2017-02-22T22:09:26Z	USA:WA	Environmental Sponge	environmental/other		PDS000024294.3	6	12	fosX=COMPLETE,lin=COMPLETE	SAMN06330431	PDG000000001.2009	Listeria monocytogenes	GCA_004681885.1				2014	arsD=HMM	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		133016	117	3149114	PAIRED	ILLUMINA	SRR5278846	CFSAN	2017-02-22T20:47:10Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAYU	AABAYU000000000.1
Listeria monocytogenes	OSF060128		PDT000189359.2	2017-02-22T22:09:43Z	USA:WA	Environmental Sponge	environmental/other		PDS000024294.3	3	14	fosX=COMPLETE,lin=COMPLETE	SAMN06330528	PDG000000001.2009	Listeria monocytogenes	GCA_004142175.1				2014	arsD=HMM	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		244327	53	3129113	PAIRED	ILLUMINA	SRR5278962	CFSAN	2017-02-22T21:39:07Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAAEG	AAAAEG000000000.1
Listeria monocytogenes	OSF060084		PDT000189397.2	2017-02-23T00:08:31Z	USA:WA	Environmental Sponge	environmental/other		PDS000024294.3	9	12	fosX=COMPLETE,lin=COMPLETE	SAMN06330454	PDG000000001.2009	Listeria monocytogenes	GCA_004681865.1				2014	arsD=HMM	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		115933	85	3102158	PAIRED	ILLUMINA	SRR5279056	CFSAN	2017-02-22T22:01:07Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAZF	AABAZF000000000.1
Listeria monocytogenes	OSF060061		PDT000189409.2	2017-02-23T00:08:35Z	USA:WA	Environmental Sponge	environmental/other		PDS000024294.3	7	13	fosX=COMPLETE,lin=COMPLETE	SAMN06330478	PDG000000001.2009	Listeria monocytogenes	GCA_004681665.1				2014	arsD=HMM	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		132621	68	3137664	PAIRED	ILLUMINA	SRR5279068	CFSAN	2017-02-22T22:08:06Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAZH	AABAZH000000000.1
Listeria monocytogenes	OSF060067		PDT000189413.2	2017-02-23T00:08:37Z	USA:WA	Environmental Sponge	environmental/other		PDS000024294.3	9	15	fosX=COMPLETE,lin=COMPLETE,vanR=COMPLETE,vanS=PARTIAL_END_OF_CONTIG,vanXY-C=PARTIAL_END_OF_CONTIG,vga(A)=COMPLETE	SAMN06330472	PDG000000001.2009	Listeria monocytogenes	GCA_004682145.1				2014	arsD=HMM	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		69933	253	3479789	PAIRED	ILLUMINA	SRR5279072	CFSAN	2017-02-22T22:07:06Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE,vanR=COMPLETE,vanS=PARTIAL_END_OF_CONTIG,vanXY-C=PARTIAL_END_OF_CONTIG,vga(A)=COMPLETE	SKESA v. 2.2			1639	AABAZK	AABAZK000000000.1
Listeria monocytogenes	OSF060170		PDT000190310.2	2017-02-27T20:39:57Z	USA:WA	Environmental Sponge	environmental/other		PDS000024294.3	2	2	fosX=COMPLETE,lin=COMPLETE,vanC=COMPLETE,vanXY-C=COMPLETE	SAMN06330569	PDG000000001.2009	Listeria monocytogenes	GCA_004682885.1				2014	arsD=HMM	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		96920	102	3177317	PAIRED	ILLUMINA	SRR5292076	CFSAN	2017-02-27T19:51:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE,vanC=COMPLETE,vanXY-C=COMPLETE	SKESA v. 2.2			1639	AABAZS	AABAZS000000000.1
Listeria monocytogenes	OSF060985		PDT000193033.2	2017-03-15T03:38:07Z	USA:WA	Environmental sponge	environmental/other		PDS000024294.3	0	3	fosX=COMPLETE,lin=COMPLETE	SAMN06477615	PDG000000001.2009	Listeria monocytogenes	GCA_003872065.1				2014	arsD=HMM	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		308081	54	3182549	PAIRED	ILLUMINA	SRR5341883	CFSAN	2017-03-15T00:57:07Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	RSND	RSND00000000.1
Listeria monocytogenes	FLAG-04714		PDT000085368.2	2015-10-01T14:13:21Z	USA:FL	environmental sponge	environmental/other		PDS000024807.4	14		fosX=COMPLETE,lin=COMPLETE	SAMN03736714	PDG000000001.2009	Listeria monocytogenes	GCA_004499445.1				2014-07-09		Florida Department of Agriculture and Consumer Services	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		504360	14	3242717	PAIRED	ILLUMINA	SRR2533768	FDA	2015-10-01T13:26:16Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0004	GX6A12.0157	1639	AAAPTJ	AAAPTJ000000000.1
Listeria monocytogenes	FLAG-04709		PDT000085370.2	2015-10-01T14:13:21Z	USA:FL	environmental sponge	environmental/other		PDS000024807.4	8		fosX=COMPLETE,lin=COMPLETE	SAMN03736715	PDG000000001.2009	Listeria monocytogenes	GCA_004417015.1				2014-07-09		Florida Department of Agriculture and Consumer Services	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		595581	15	3249321	PAIRED	ILLUMINA	SRR2533770	FDA	2015-10-01T13:26:16Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0004	GX6A12.0157	1639	AAAJSY	AAAJSY000000000.1
Listeria monocytogenes	FLAG-04657		PDT000085373.2	2015-10-01T14:13:21Z	USA:FL	environmental sponge	environmental/other		PDS000024807.4	6		fosX=COMPLETE,lin=COMPLETE	SAMN03736720	PDG000000001.2009	Listeria monocytogenes	GCA_004499525.1				2014-07-09		Florida Department of Agriculture and Consumer Services	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		595367	13	3177209	PAIRED	ILLUMINA	SRR2533773	FDA	2015-10-01T13:26:16Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0004	GX6A12.0157	1639	AAAPTI	AAAPTI000000000.1
Listeria monocytogenes	FLAG-04706		PDT000086564.2	2015-10-09T18:17:13Z	USA:FL	environmental sponge	environmental/other		PDS000024807.4	6		fosX=COMPLETE,lin=COMPLETE	SAMN03736716	PDG000000001.2009	Listeria monocytogenes	GCA_004502045.1				2014-07-09		Florida Department of Agriculture and Consumer Services	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		109012	60	3183349	PAIRED	ILLUMINA	SRR2585389	FDA	2015-10-09T17:02:10Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0004	GX6A12.0157	1639	AAAPWR	AAAPWR000000000.1
Listeria monocytogenes	OSF034733		PDT000094278.2	2015-11-13T15:19:19Z	USA:WA	environmental sponge	environmental/other		PDS000024504.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN03787632	PDG000000001.2009	Listeria monocytogenes	GCA_004418725.1				2014-12-09		OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		226769	42	3044046	PAIRED	ILLUMINA	SRR2915998	CFSAN	2015-11-13T14:47:49Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAJUR	AAAJUR000000000.1
Listeria monocytogenes	OSF061647		PDT000193687.2	2017-03-18T00:21:21Z	USA:WA	Environmental sponge	environmental/other		PDS000024735.6	2		fosX=COMPLETE,lin=COMPLETE,vanR=COMPLETE,vanS=COMPLETE,vanT=PARTIAL_END_OF_CONTIG	SAMN06555569	PDG000000001.2009	Listeria monocytogenes	GCA_004434065.1				2016	bcrB=COMPLETE,bcrC=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		508724	67	3203125	PAIRED	ILLUMINA	SRR5353327	CFSAN	2017-03-17T22:46:07Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE,vanR=COMPLETE,vanS=COMPLETE,vanT=PARTIAL_END_OF_CONTIG	SKESA v. 2.2			1639	AAAKXV	AAAKXV000000000.1
Listeria monocytogenes	OSF063714		PDT000208969.2	2017-05-16T21:42:24Z	USA:TX	Environmental sponge	environmental/other		PDS000024735.6	8		fosX=COMPLETE,lin=COMPLETE	SAMN06921839	PDG000000001.2009	Listeria monocytogenes	GCA_004697245.1				2016	bcrB=COMPLETE,bcrC=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		28935	222	3101827	PAIRED	ILLUMINA	SRR5571345	CFSAN	2017-05-16T20:50:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABCAA	AABCAA000000000.1
Listeria monocytogenes	OSF108394		PDT000892078.1	2020-11-17T18:28:16Z		environmental sponge	environmental/other		PDS000024607.9	6	8	fosX=COMPLETE,lin=COMPLETE	SAMN16816958	PDG000000001.2009	Listeria monocytogenes	GCA_015561585.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		36327	152	2867132	PAIRED	ILLUMINA	SRR13073627	CFSAN	2020-11-17T17:23:58Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXIQX	AAXIQX000000000.1
Listeria monocytogenes	19B10901-5		PDT000627536.1	2019-11-14T22:31:06Z	USA:New York	sponge	environmental/other		PDS000047913.3	2	30	fosX=MISTRANSLATION,lin=COMPLETE	SAMN13268569	PDG000000001.2009	Listeria monocytogenes	GCA_010081235.1				2019-10-15	arsD=HMM,bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		355750	24	3190726	PAIRED	ILLUMINA	SRR10436020	PULSENET	2019-11-14T22:20:18Z	1639		Contig	fosX=MISTRANSLATION,lin=COMPLETE	SKESA v. 2.2			1639	AANDTS	AANDTS000000000.1
