#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	FSIS11808052	Kentucky	PDT000293336.2	2018-03-09T01:49:01Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000032518.34	15		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN08663246	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_010887015.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		68600	157	4937360	PAIRED	ILLUMINA	SRR6819388	USDA-FSIS	2018-03-08T22:43:12Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAOWKZ	AAOWKZ000000000.1
Salmonella enterica	FSIS31800239	Kentucky	PDT000294634.2	2018-03-15T19:44:15Z	USA:MS	raw intact chicken	environmental/other		PDS000032518.34	13		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN08719244	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_010887635.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		104776	102	4978841	PAIRED	ILLUMINA	SRR6843206	USDA-FSIS	2018-03-15T19:15:11Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAOWNA	AAOWNA000000000.1
Salmonella enterica	FSIS31800249	Kentucky	PDT000295716.2	2018-03-20T16:44:16Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	14		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN08742951	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_011537405.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		93197	108	4993426	PAIRED	ILLUMINA	SRR6869531	USDA-FSIS	2018-03-20T16:25:26Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAQGXN	AAQGXN000000000.1
Salmonella enterica	FSIS11808962	Kentucky	PDT000304080.2	2018-04-07T19:40:57Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	15		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN08888263	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_010933855.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		53880	198	4915428	PAIRED	ILLUMINA	SRR6959484	USDA-FSIS	2018-04-07T19:05:11Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAPAPQ	AAPAPQ000000000.1
Salmonella enterica	FSIS11809077	Kentucky	PDT000305951.2	2018-04-13T22:43:14Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000032518.34	7		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN08930692	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_011145535.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=PARTIAL_END_OF_CONTIG,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		64938	186	5012682	PAIRED	ILLUMINA	SRR7002035	USDA-FSIS	2018-04-13T22:23:27Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAPJTF	AAPJTF000000000.1
Salmonella enterica	FSIS11809411	Kentucky	PDT000310458.2	2018-04-30T20:46:19Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	7		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN09002917	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_011539095.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		100759	107	4984008	PAIRED	ILLUMINA	SRR7084524	USDA-FSIS	2018-04-30T20:01:12Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAQHAZ	AAQHAZ000000000.1
Salmonella enterica	FSIS11810298	Kentucky	PDT000339332.1	2018-06-30T23:15:59Z	USA:MS	raw intact chicken	environmental/other		PDS000032518.34	14		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN09521701	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008556455.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		95141	103	4989238	PAIRED	ILLUMINA	SRR7458102	USDA-FSIS	2018-06-30T21:29:14Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKTKC	AAKTKC000000000.1
Salmonella enterica	FSIS11812804	Kentucky	PDT000365704.1	2018-08-21T20:35:18Z	USA:MS	raw intact chicken	environmental/other		PDS000032518.34	20		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN09866614	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008459035.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		77080	165	4953534	PAIRED	ILLUMINA	SRR7724539	USDA-FSIS	2018-08-20T22:51:11Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKMJP	AAKMJP000000000.1
Salmonella enterica	FSIS31800948	Kentucky	PDT000371777.1	2018-09-04T20:06:18Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	13		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN09950663	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_008509615.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=PARTIAL_END_OF_CONTIG,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		95168	115	4978928	PAIRED	ILLUMINA	SRR7782659	USDA-FSIS	2018-09-04T15:56:11Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAKPWD	AAKPWD000000000.1
Salmonella enterica	FSIS21822167	Kentucky	PDT000384239.1	2018-09-24T19:19:30Z	USA:MS	raw intact chicken	environmental/other		PDS000032518.34	8		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN10112424	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007309855.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		77286	149	4991370	PAIRED	ILLUMINA	SRR7895484	USDA-FSIS	2018-09-24T17:21:17Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAHPKW	AAHPKW000000000.1
Salmonella enterica	FSIS11918040	Kentucky	PDT000474182.1	2019-03-07T18:59:15Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000032518.34	18		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN11082332	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007440965.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2019	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA292666		102702	97	4968665	PAIRED	ILLUMINA	SRR8696239	USDA-FSIS	2019-03-07T17:25:20Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAHYPE	AAHYPE000000000.1
Salmonella enterica	FSIS11921357	Kentucky	PDT000509411.2	2019-05-28T23:51:21Z	USA:MS	raw intact chicken	environmental/other		PDS000032518.34	1		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN11877169	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_007823805.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2018	arsD=HMM,asr=HMM,golS=COMPLETE,golT=PARTIAL_END_OF_CONTIG,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		59227	176	4956790	PAIRED	ILLUMINA	SRR9139754	USDA-FSIS	2019-05-28T23:31:12Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAIYRG	AAIYRG000000000.1
Salmonella enterica	FSIS21924640	Kentucky	PDT000525183.1	2019-06-19T14:53:54Z	USA:MS	raw intact chicken	environmental/other		PDS000032518.34	9		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN12092410	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_006471945.1			iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE	2019	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		93626	133	4969849	PAIRED	ILLUMINA	SRR9326366	USDA-FSIS	2019-06-19T14:24:13Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAFKPZ	AAFKPZ000000000.1
Salmonella enterica	FSIS21926045	Kentucky	PDT000628476.1	2019-11-16T22:31:04Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	9		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN13283419	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_010976235.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2019	arsD=HMM,asr=HMM,golS=COMPLETE,golT=PARTIAL_END_OF_CONTIG,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		64938	185	4974457	PAIRED	ILLUMINA	SRR10446499	USDA-FSIS	2019-11-16T22:21:28Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAPCWF	AAPCWF000000000.1
Salmonella enterica	FSIS11927360	Kentucky	PDT000650884.1	2019-12-27T18:27:45Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000032518.34	6			SAMN13682956	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_010853905.1			sinH=HMM	2019	arsD=HMM,asr=HMM,golS=COMPLETE,golT=PARTIAL_END_OF_CONTIG	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		97393	105	4854133	PAIRED	ILLUMINA	SRR10775291	USDA-FSIS	2019-12-27T17:33:12Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			192955	AAOURN	AAOURN000000000.1
Salmonella enterica	FSIS31902915	Kentucky	PDT000653215.1	2020-01-02T18:30:11Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	27		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN13708384	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_010744415.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2019	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		65114	163	4901782	PAIRED	ILLUMINA	SRR10815597	USDA-FSIS	2020-01-02T17:29:13Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAOKAW	AAOKAW000000000.1
Salmonella enterica	FSIS12029494	Kentucky	PDT000712641.1	2020-03-23T23:10:49Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000032518.34	24		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN14430578	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_011748005.1			iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=PARTIAL_END_OF_CONTIG,sinH=HMM	2020	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		54597	203	5054262	PAIRED	ILLUMINA	SRR11396157	USDA-FSIS	2020-03-23T22:31:46Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAQVIA	AAQVIA000000000.1
Salmonella enterica	FSIS22028967	Salmonella enterica subsp. enterica serovar Kentucky	PDT000810237.1	2020-08-15T01:14:54Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	6		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN15824516	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_014365005.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2020	arsD=HMM,asr=HMM,golS=COMPLETE,golT=PARTIAL_END_OF_CONTIG,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.8.4	2020-07-16.2	COMBINED	PRJNA242847		53808	219	4995584	PAIRED	ILLUMINA	SRR12455736	USDA-FSIS	2020-08-15T00:14:30Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAVQXJ	AAVQXJ000000000.1
Salmonella enterica	FSIS22029107	Salmonella enterica subsp. enterica serovar Kentucky	PDT000826731.1	2020-08-31T14:23:22Z	USA:MS	raw intact chicken	environmental/other		PDS000032518.34	11		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN15946900	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_014349015.1			iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2020	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.8.4	2020-07-16.2	COMBINED	PRJNA242847		62086	163	5025847	PAIRED	ILLUMINA	SRR12550981	USDA-FSIS	2020-08-31T13:17:14Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAVQDE	AAVQDE000000000.1
Salmonella enterica	FSIS12033103	Salmonella enterica subsp. enterica serovar Kentucky	PDT000830134.1	2020-09-05T00:21:12Z	USA:MS	comminuted chicken	environmental/other		PDS000032518.34	9		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN16064582	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_014509345.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2020	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.8.4	2020-07-16.2	COMBINED	PRJNA242847		102691	115	5118092	PAIRED	ILLUMINA	SRR12595440	USDA-FSIS	2020-09-04T23:13:45Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,mdsB=PARTIAL_END_OF_CONTIG,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAVYFG	AAVYFG000000000.1
Salmonella enterica	FSIS32003759	Salmonella enterica subsp. enterica serovar Kentucky	PDT000830518.1	2020-09-07T02:23:13Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	6		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,qnrB=PARTIAL_END_OF_CONTIG,tet(B)=COMPLETE	SAMN16071538	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_014505125.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2020	arsD=HMM,asr=HMM,golS=COMPLETE,golT=PARTIAL_END_OF_CONTIG	USDA-FSIS	3.8.4	2020-07-16.2	COMBINED	PRJNA242847		79408	175	5001934	PAIRED	ILLUMINA	SRR12602028	USDA-FSIS	2020-09-07T01:43:50Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,qnrB=PARTIAL_END_OF_CONTIG,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAVXYR	AAVXYR000000000.1
Salmonella enterica	FSIS12034099	Salmonella enterica subsp. enterica serovar Kentucky	PDT000848837.1	2020-09-28T20:28:49Z	USA:MS	chicken carcass	environmental/other		PDS000032518.34	15		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN16282531	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_014793185.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=COMPLETE	2020	arsD=HMM,asr=HMM,golS=COMPLETE,golT=PARTIAL_END_OF_CONTIG,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.8.4	2020-09-22.2	COMBINED	PRJNA242847		62868	158	5067891	PAIRED	ILLUMINA	SRR12729685	USDA-FSIS	2020-09-28T19:55:19Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAWKGO	AAWKGO000000000.1
